genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
PLCG1	CESC	0.313527426776991	0.00158096755500853	2.80107704267079	Underexpression	****	3e-06	5.52287874528034	Mutation	Tumor mutational burden	0.996	NS	0.997	NS	0.997	NS	0.995	NS
PLCG1	COAD	0.314295757447628	5.3466923783907e-06	5.27191480228654	Underexpression	****	5.2e-10	9.2839966563652	Mutation	Tumor mutational burden	0.359	NS	0.487	NS	0.998	NS	0.618	NS
PLCG1	KICH	0.992290308716537	1.02654305652864e-08	7.98862283019924	Underexpression	****	6e-07	6.22184874961636	Mutation	Tumor mutational burden	0.064	NS	0.0374	Risky			0.0241	Risky
PLCG1	LGG	0.447760052487706	1.80006224428116e-57	56.7447124771853	Overexpression	****	5.9e-34	33.2291479883579	Mutation	Tumor mutational burden	0.59	NS	0.493	NS			0.00103	Risky
PLCG1	LGG	0.282981745858649	0.0142227482791841	1.84701647623915	Overexpression	****	5.9e-34	33.2291479883579	Mutation	Microsatellite instability	0.59	NS	0.493	NS			0.00103	Risky
PLCG1	PAAD	0.999814084344044	9.23928104259243e-25	24.0343618222196	Overexpression	****	5.3e-35	34.2757241303992	Mutation	Tumor mutational burden	0.677	NS	0.55	NS	0.23	NS	0.755	NS
PLCG1	PRAD	0.620889206803219	1.81624117032113e-09	8.74082648401678	Underexpression	****	4.2e-29	28.3767507096021	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.997	NS	0.995	NS
PLCG1	SKCM	0.295338325601228	6.43380536814855e-287	286.191532081267	Underexpression	*	0.025	1.60205999132796	Mutation	Tumor mutational burden	0.812	NS	0.997	NS			0.387	NS
PLCG1	STAD	0.443453265661664	1.88533521239881e-09	8.72461142108038	Unchanged	ns	0.23	0.638272163982407	Mutation	Tumor mutational burden	0.158	NS	0.445	NS	0.774	NS	0.311	NS
PLCG1	STAD	0.35494041309017	2.15981751667605e-52	51.6655829409086	Unchanged	ns	0.23	0.638272163982407	Mutation	Microsatellite instability	0.158	NS	0.445	NS	0.774	NS	0.311	NS
PLCG1	THCA	0.315340155430938	1.99603770538586e-11	10.6998312590976	Underexpression	****	3e-96	95.5228787452803	Mutation	Microsatellite instability	0.998	NS	0.999	NS			0.996	NS
PLCG1	UCEC	0.454484979019775	1.07745237772048e-19	18.9676019161095	Underexpression	****	1.6e-27	26.7958800173441	Mutation	Tumor mutational burden	0.361	NS	0.611	NS	0.998	NS	0.19	NS
PLCG2	LGG	0.249597914459434	2.30690293509845e-07	6.6369706784039	Overexpression	****	1.2e-47	46.9208187539524	Mutation	Microsatellite instability	0.621	NS	0.458	NS			0.0177	Risky
PLCG2	LGG	0.37593018167307	4.30068890686e-17	16.3664619712847	Overexpression	****	1.2e-47	46.9208187539524	Mutation	Tumor mutational burden	0.621	NS	0.458	NS			0.0177	Risky
PLCH1	UCEC	0.675061964985606	1.74548982554905e-22	21.7580826783427	Overexpression	****	1.7e-29	28.7695510786217	Mutation	Tumor mutational burden	0.997	NS	0.997	NS	0.875	NS	0.1	NS
PLCH2	LGG	0.374832180614963	5.48221641329705e-17	16.2610438244613	Underexpression	****	2.5e-115	114.602059991328	Mutation	Microsatellite instability	0.379	NS	0.43	NS	0.0506	NS	0.0587	NS
PLCH2	LGG	0.575403003296936	2.44317378316731e-44	43.6120456405229	Underexpression	****	2.5e-115	114.602059991328	Mutation	Tumor mutational burden	0.379	NS	0.43	NS	0.0506	NS	0.0587	NS
PLCH2	LUAD	0.149104608572114	0.0143421488708936	1.8433857738527	Underexpression	****	3.4e-22	21.4685210829577	Mutation	Microsatellite instability	0.429	NS	0.52	NS	0.331	NS	0.694	NS
PLCH2	LUAD	0.198205081107595	2.45414959560702e-14	13.6100989678655	Underexpression	****	3.4e-22	21.4685210829577	Mutation	Tumor mutational burden	0.429	NS	0.52	NS	0.331	NS	0.694	NS
PLCH2	LUSC	0.151334824837108	8.43480995493731e-05	4.07392469807211	Overexpression	****	2.2e-35	34.6575773191778	Mutation	Tumor mutational burden	0.138	NS	0.038	Risky	0.0582	NS	0.178	NS
PLCZ1	COAD	0.481761043562474	5.46286100874522e-15	14.2625798490741	Underexpression	****	5.1e-06	5.29242982390206	Mutation	Tumor mutational burden	0.0516	NS	0.531	NS	0.0981	NS	0.854	NS
PLD1	BLCA	0.256674803311238	1.57173813358082e-06	5.80361980983244	Unchanged	ns	0.91	0.0409586076789064	Mutation	Tumor mutational burden	0.698	NS	0.47	NS	0.997	NS	0.176	NS
PLD1	CHOL	0.995127489873413	2.13144688224806e-17	16.6713254859275	Overexpression	***	0.00033	3.48148606012211	Mutation	Tumor mutational burden	0.0658	NS	0.0472	Risky			0.142	NS
PLD1	HNSC	0.23725384314681	1.20889775974523e-06	5.91761042722529	Unchanged	ns	0.059	1.22914798835786	Mutation	Microsatellite instability	0.469	NS	0.437	NS	0.997	NS	0.735	NS
PLD1	HNSC	0.257957561585523	1.51908124803092e-34	33.8184189972841	Unchanged	ns	0.059	1.22914798835786	Mutation	Tumor mutational burden	0.469	NS	0.437	NS	0.997	NS	0.735	NS
PLD1	LGG	0.292830389537312	2.86463835762217e-10	9.54293019715298	Unchanged	ns	0.088	1.05551732784983	Mutation	Microsatellite instability	0.993	NS	0.994	NS	0.0827	NS	0.0465	Risky
PLD1	LGG	0.447697465821707	6.40729753922324e-08	7.19332510796655	Unchanged	ns	0.088	1.05551732784983	Mutation	Tumor mutational burden	0.993	NS	0.994	NS	0.0827	NS	0.0465	Risky
PLD1	LIHC	0.554088262369986	1.02235504849264e-05	4.9903982540808	Unchanged	ns	0.6	0.221848749616356	Mutation	Microsatellite instability	0.00769	Risky	0.029	Risky	0.536	NS	0.638	NS
PLD1	LIHC	0.535821224651098	3.41670227058381e-26	25.4663928637169	Unchanged	ns	0.6	0.221848749616356	Mutation	Tumor mutational burden	0.00769	Risky	0.029	Risky	0.536	NS	0.638	NS
PLD1	PRAD	0.36793939619167	7.3313506605502e-29	28.1348160075707	Underexpression	****	4.7e-31	30.3279021420643	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.997	NS	0.995	NS
PLD1	STAD	0.416536648962	1.8744615454952e-26	25.7271234646852	Overexpression	****	1.3e-44	43.8860566476932	Mutation	Tumor mutational burden	0.59	NS	0.363	NS	0.996	NS	0.0686	NS
PLD1	STAD	0.292295725956464	4.8505667104832e-16	15.3142075181281	Overexpression	****	1.3e-44	43.8860566476932	Mutation	Microsatellite instability	0.59	NS	0.363	NS	0.996	NS	0.0686	NS
PLD1	UCEC	0.711642147876606	7.97702299396546e-13	12.0981591560824	Underexpression	****	1.8e-24	23.7447274948967	Mutation	Tumor mutational burden	0.997	NS	0.997	NS	0.485	NS	0.0641	NS
PLD2	COAD	0.218938097941144	0.00484045034660735	2.31511423051511	Underexpression	****	3.5e-51	50.4559319556497	Mutation	Tumor mutational burden	0.268	NS	0.497	NS	0.204	NS	0.557	NS
PLD2	ESCA	0.251698111769311	0.00866258408336618	2.0623525368806	Underexpression	****	6.9e-09	8.16115090926274	Mutation	Tumor mutational burden	0.012	Risky	0.00237	Risky			0.0122	Risky
PLD2	PAAD	0.999814084344044	4.11763543561507e-287	286.385352107283	Overexpression	****	2.2e-23	22.6575773191778	Mutation	Tumor mutational burden	0.677	NS	0.55	NS	0.23	NS	0.755	NS
PLD2	PRAD	0.439553930064714	1.94884108392671e-23	22.7102235734979	Underexpression	****	5.8e-34	33.2365720064371	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
PLD2	PRAD	0.14379676123299	0.0260561128868817	1.58409037287872	Underexpression	****	5.8e-34	33.2365720064371	Mutation	Stemness	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
PLD2	PRAD	0.99011586199549	0	Inf	Underexpression	****	5.8e-34	33.2365720064371	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
PLD2	UCEC	0.99901284429891	1.29244871841679e-09	8.88858667976241	Underexpression	****	5.1e-34	33.2924298239021	Mutation	Microsatellite instability	0.833	NS	0.628	NS	0.397	NS	0.477	NS
PLD4	HNSC	0.429876371112675	2.2703995112319e-22	21.6438977153808	Unchanged	ns	0.14	0.853871964321762	Mutation	Tumor mutational burden	0.484	NS					0.993	NS
PLD4	PAAD	0.243871475327615	0.0405147765011106	1.39238655252639	Overexpression	****	3.3e-49	48.4814860601221	Mutation	Stemness	0.996	NS	0.996	NS	0.998	NS	0.995	NS
PLOD3	KIRP	0.187992331698247	0.0319490201171257	1.49554245720045	Overexpression	****	6.5e-27	26.1870866433571	Mutation	Stemness	0.998	NS	0.998	NS			0.996	NS
PMM1	LUAD	0.152660159777255	0.006590247280153	2.18109828944376	Underexpression	****	1.8e-17	16.7447274948967	Mutation	Tumor mutational burden	0.146	NS	0.996	NS	0.0175	Risky	0.0894	NS
PNLIP	LUAD	0.225406155333366	4.6670345349021e-06	5.33095898543112	Underexpression	****	3.6e-58	57.4436974992327	Mutation	Tumor mutational burden	0.49	NS	0.121	NS	0.31	NS	0.979	NS
PNLIP	SKCM	0.432963635609021	2.34736114797894e-21	20.6294200878585	Underexpression	****	9.8e-121	120.008773924308	Mutation	Tumor mutational burden	0.0531	NS	0.0448	Risky			0.803	NS
PNLIPRP1	BLCA	0.147971651355785	0.0476096052733534	1.32230541920424	Underexpression	****	3.3e-06	5.48148606012211	Mutation	Stemness	0.961	NS	0.908	NS	0.588	NS	0.862	NS
PNLIPRP2	SKCM	0.224371210472719	9.94953435112068e-06	5.00219724422623	Underexpression	****	2.4e-50	49.6197887582884	Mutation	Tumor mutational burden	0.0035	Risky	0.0498	Risky			0.998	NS
PNLIPRP3	LUAD	0.199375033344259	6.75704471379158e-05	4.17024320718296	Underexpression	****	4.4e-05	4.35654732351381	Mutation	Tumor mutational burden	0.119	NS	0.995	NS	0.99	NS	0.785	NS
PNP	SKCM	0.338116504911835	1.21257610540121e-12	11.9162909940712	Underexpression	****	2.3e-06	5.63827216398241	Mutation	Tumor mutational burden	0.127	NS	0.156	NS			0.0308	Protective
PNPLA4	STAD	0.174743910555593	0.00476940296256746	2.32153598286572	Overexpression	****	7.2e-05	4.14266750356873	Mutation	Tumor mutational burden	0.0496	Risky	0.225	NS	0.0817	NS	0.471	NS
PNPLA6	LIHC	0.195741613566806	6.69961380611973e-08	7.17395023113576	Overexpression	****	1e-12	12	Mutation	Tumor mutational burden	4.25e-05	Risky					0.996	NS
PNPLA7	ACC	0.383310449390895	5.89990585351201e-05	4.22915491846403	Underexpression	****	7.4e-22	21.130768280269	Mutation	Microsatellite instability	0.00907	Risky	0.00974	Risky			0.00378	Risky
PNPLA7	BRCA	0.526577508683909	2.54954609704914e-55	54.5935371313674	Underexpression	****	6.4e-104	103.193820026016	Mutation	Tumor mutational burden	0.124	NS	0.0148	Risky	0.997	NS	0.142	NS
PNPLA7	HNSC	0.261151797624709	2.02680434723029e-23	22.6931881728755	Underexpression	****	2.3e-13	12.6382721639824	Mutation	Microsatellite instability	0.25	NS	0.141	NS			0.325	NS
PNPLA7	KICH	0.467915117584103	0.033564937704414	1.47411415451673	Underexpression	**	0.0018	2.74472749489669	Mutation	Stemness	0.00377	Risky	0.00114	Risky			0.000564	Risky
PNPLA7	KICH	0.721433284612149	2.24637220993712e-41	40.6485182822113	Underexpression	**	0.0018	2.74472749489669	Mutation	Tumor mutational burden	0.00377	Risky	0.00114	Risky			0.000564	Risky
PNPLA7	READ	0.503126985381143	1.96587562613918e-05	4.70644396188032	Underexpression	****	2e-46	45.698970004336	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.999	NS	0.998	NS
PNPLA7	STAD	0.288425799068288	7.87984252805028e-50	49.1034824614295	Underexpression	****	6.6e-64	63.1804560644581	Mutation	Microsatellite instability	0.203	NS	0.419	NS	0.795	NS	0.493	NS
PNPLA7	STAD	0.158106654457634	0.00186638032650014	2.72899985208478	Underexpression	****	6.6e-64	63.1804560644581	Mutation	Stemness	0.203	NS	0.419	NS	0.795	NS	0.493	NS
PPA1	COAD	0.317218168251687	0.000874134415354521	3.05842178091445	Overexpression	****	3.2e-99	98.4948500216801	Mutation	Microsatellite instability	0.996	NS	0.997	NS			0.185	NS
PPA2	COAD	0.326922878567689	7.77860529729722e-07	6.1090982649623	Overexpression	****	2.5e-41	40.602059991328	Mutation	Tumor mutational burden	0.669	NS	0.272	NS	0.000129	Risky	0.101	NS
PPAP2A	LIHC	0.354937641020317	1.46548376843954e-06	5.83401898740376	Overexpression	****	2.2e-24	23.6575773191778	Mutation	Tumor mutational burden	0.914	NS	0.738	NS	0.00971	Risky	0.0197	Risky
PPAP2A	LUAD	0.447362778125515	9.24988965095241e-24	23.0338634482629	Underexpression	****	2.6e-79	78.5850266520292	Mutation	Microsatellite instability	0.995	NS						
PPAP2A	LUAD	0.200228340286952	0	Inf	Underexpression	****	2.6e-79	78.5850266520292	Mutation	Tumor mutational burden	0.995	NS						
PPAP2B	STAD	0.270235568668368	8.01247044419246e-05	4.09623355946349	Underexpression	****	4.4e-20	19.3565473235138	Mutation	Microsatellite instability	0.995	NS	0.996	NS			0.996	NS
PPAP2C	ACC	0.429472568027218	2.73892187371275e-06	5.56242035558808	Unchanged	ns	0.086	1.06550154875643	Mutation	Microsatellite instability	0.998	NS	0.998	NS			0.152	NS
PPAP2C	ACC	0.778155791710345	1.46284165597778e-15	14.8348026811589	Unchanged	ns	0.086	1.06550154875643	Mutation	Tumor mutational burden	0.998	NS	0.998	NS			0.152	NS
PPAP2C	CESC	0.546253948021814	0.000777008369204018	3.10957430336183	Overexpression	****	2.9e-06	5.53760200210104	Mutation	Microsatellite instability	9e-05	Risky						
PPAP2C	LUSC	0.25547549126473	1.20034544511121e-22	21.9206937511892	Overexpression	****	4.2e-114	113.376750709602	Mutation	Microsatellite instability	0.991	NS	0.996	NS	0.995	NS	0.812	NS
PPAP2C	SKCM	0.322961691803611	1.12295527105473e-11	10.9496375419763	Underexpression	****	1.3e-22	21.8860566476932	Mutation	Tumor mutational burden	0.993	NS	0.993	NS			0.99	NS
PPAP2C	UCEC	0.356248551412366	1.79698168155247e-05	4.74545635007034	Overexpression	****	5.6e-23	22.2518119729938	Mutation	Tumor mutational burden	0.997	NS	0.998	NS			0.997	NS
PPAT	CESC	0.292850044689895	6.91685940011243e-06	5.16009105219119	Overexpression	****	1e-05	5	Mutation	Microsatellite instability	0.996	NS	0.996	NS	0.998	NS	0.995	NS
PPAT	COAD	0.246073053945471	0.00543975904810415	2.26442033677173	Overexpression	****	2.3e-103	102.638272163982	Mutation	Microsatellite instability	0.0849	NS	0.317	NS			0.158	NS
PPAT	KICH	0.992290308716537	6.11960164694286e-18	17.2132768471625	Underexpression	*	0.021	1.67778070526608	Mutation	Tumor mutational burden	0.064	NS	0.0374	Risky			0.0241	Risky
PPAT	LGG	0.676594169896272	2.9441503251062e-67	66.5310400191656	Overexpression	****	7e-155	154.154901959986	Mutation	Microsatellite instability	0.994	NS	0.994	NS			0.52	NS
PPAT	LGG	0.999084886026812	1.20004149618744e-57	56.920803736241	Overexpression	****	7e-155	154.154901959986	Mutation	Tumor mutational burden	0.994	NS	0.994	NS			0.52	NS
PPAT	PAAD	0.999814084344044	0	Inf	Overexpression	****	5.9e-37	36.2291479883579	Mutation	Tumor mutational burden	0.677	NS	0.55	NS	0.23	NS	0.755	NS
PPAT	READ	0.766219754914162	4.37498765034102e-287	286.359023168561	Overexpression	****	2e-45	44.698970004336	Mutation	Tumor mutational burden	0.998	NS	0.999	NS	0.999	NS	0.998	NS
PPAT	SKCM	0.164973673284747	6.93847858170519e-16	15.1587357479899	Overexpression	****	8.4e-58	57.0757207139381	Mutation	Tumor mutational burden	0.452	NS	0.371	NS			0.963	NS
PPAT	UCEC	0.617127655230377	0.00480651603736856	2.3181696042873	Overexpression	****	5.9e-14	13.2291479883579	Mutation	Tumor mutational burden	0.37	NS	0.6	NS	0.959	NS	0.341	NS
PPCDC	STAD	0.173370697802671	0.0206613660699299	1.68484096756862	Overexpression	****	7.3e-08	7.13667713987954	Mutation	Microsatellite instability	0.666	NS	0.374	NS			0.528	NS
PPCS	COAD	0.512611432253956	2.21657913474475e-17	16.6543167592126	Overexpression	****	4.7e-26	25.3279021420643	Mutation	Tumor mutational burden	0.0775	NS	0.997	NS	0.998	NS	0.995	NS
PPCS	LUSC	0.176519617962227	0.00111306632412913	2.95347895664902	Overexpression	****	1.2e-36	35.9208187539524	Mutation	Tumor mutational burden	0.619	NS	0.218	NS	0.127	NS	0.362	NS
PPT1	CESC	0.246969313399711	0.0143636146122037	1.84273625587392	Overexpression	*	0.028	1.55284196865778	Mutation	Tumor mutational burden	0.997	NS						
PPT1	COAD	0.496857813390645	3.05695366222988e-16	15.514711144326	Overexpression	****	2.2e-27	26.6575773191778	Mutation	Tumor mutational burden	0.207	NS	0.0828	NS	0.998	NS	0.191	NS
PPT2	LIHC	0.172250476337728	9.95078567960816e-05	4.00214262751082	Overexpression	****	1.5e-12	11.8239087409443	Mutation	Tumor mutational burden	0.0201	Risky	0.000681	Risky	0.000714	Risky	0.0578	NS
PPT2	UCEC	0.336631311609646	1.42213778718921e-05	4.8470583239178	Underexpression	****	5.2e-32	31.2839966563652	Mutation	Tumor mutational burden	0.997	NS	0.998	NS			0.996	NS
PRDM16	THCA	0.168674247273706	0.00299489810292408	2.52361794926486	Underexpression	****	3.4e-98	97.4685210829577	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.997	NS	0.996	NS
PRDM2	STAD	0.326428186816719	5.36784565159463e-07	6.27019998047403	Unchanged	ns	0.13	0.886056647693163	Mutation	Microsatellite instability	0.256	NS	0.113	NS	0.316	NS	0.0296	Protective
PRDM2	STAD	0.578170927644748	1.12121545405141e-09	8.95031092485842	Unchanged	ns	0.13	0.886056647693163	Mutation	Tumor mutational burden	0.256	NS	0.113	NS	0.316	NS	0.0296	Protective
PRDM7	KIRC	0.602821501085695	9.55214238070457e-36	35.0198992127334	Underexpression	****	3.2e-18	17.4948500216801	Mutation	Microsatellite instability	0.00717	Risky					0.265	NS
PRDM7	KIRC	0.219587332301015	0.000553406191287483	3.25695598645465	Underexpression	****	3.2e-18	17.4948500216801	Mutation	Stemness	0.00717	Risky					0.265	NS
PRDM7	KIRC	0.843078804598986	2.52906383823678e-95	94.5970402081233	Underexpression	****	3.2e-18	17.4948500216801	Mutation	Tumor mutational burden	0.00717	Risky					0.265	NS
PRDM9	KIRC	0.304759368701978	7.58812415838831e-08	7.11986557171303	Underexpression	*	0.017	1.76955107862173	Mutation	Tumor mutational burden	0.978	NS	0.505	NS	2.62e-05	Risky	4.22e-05	Risky
PRDX6	BRCA	0.316284244995625	2.29404015220586e-18	17.6393989849836	Underexpression	****	3.7e-17	16.431798275933	Mutation	Tumor mutational burden	0.995	NS	0.996	NS	0.997	NS	0.994	NS
PRDX6	LUSC	0.388991366516199	1.84475354241624e-14	13.7340616470216	Overexpression	***	0.00026	3.58502665202918	Mutation	Microsatellite instability	0.0584	NS	0.106	NS	0.000307	Risky	0.00408	Risky
PRDX6	LUSC	0.169163095237751	0.00210977273632349	2.67576432416978	Overexpression	***	0.00026	3.58502665202918	Mutation	Tumor mutational burden	0.0584	NS	0.106	NS	0.000307	Risky	0.00408	Risky
PRDX6	READ	0.302788179292942	0.0398465111271593	1.3996096984725	Underexpression	**	0.0072	2.14266750356873	Mutation	Tumor mutational burden	0.998	NS	0.999	NS			0.166	NS
PRODH	ACC	0.383310449390895	0.00695618500025495	2.15762887642184	Underexpression	****	6e-22	21.2218487496164	Mutation	Microsatellite instability	0.00907	Risky	0.00974	Risky			0.00378	Risky
PRODH	BRCA	0.413750544253846	3.12192413941081e-32	31.5055776541998	Underexpression	****	2.9e-12	11.537602002101	Mutation	Tumor mutational burden	0.0487	Risky	0.0102	Risky	0.997	NS	0.0808	NS
PRODH	KICH	0.678061214696428	5.40820832190859e-05	4.26694658790354	Underexpression	****	6.6e-16	15.1804560644581	Mutation	Tumor mutational burden	0.273	NS	0.187	NS	0.999	NS	0.264	NS
PRODH	PAAD	0.999814084344044	8.20614454422112e-09	8.08586083757569	Overexpression	****	1.5e-08	7.82390874094432	Mutation	Tumor mutational burden	0.677	NS	0.55	NS	0.23	NS	0.755	NS
PRODH	READ	0.880513747822124	2.94803951991671e-24	23.5304666988433	Underexpression	****	5.7e-13	12.2441251443275	Mutation	Microsatellite instability	0.998	NS	0.999	NS			0.998	NS
PRODH	STAD	0.388000482703718	4.8896920797929e-287	286.310718488986	Underexpression	*	0.024	1.61978875828839	Mutation	Tumor mutational burden	0.979	NS	0.995	NS	0.997	NS	0.994	NS
PRPS1	STAD	0.149486555743918	0.0249862094682323	1.60229962350111	Overexpression	****	4.6e-38	37.3372421683184	Mutation	Tumor mutational burden	0.15	NS	0.0292	Risky	0.00564	Risky	0.0504	NS
PRPS1L1	KIRC	0.607847346856475	1.75263681638068e-19	18.7563080696353	Unchanged	ns	0.21	0.677780705266081	Mutation	Microsatellite instability	0.847	NS	0.996	NS			0.994	NS
PSAP	STAD	0.151190655980508	0.0409133195153779	1.38813528244918	Overexpression	****	3e-13	12.5228787452803	Mutation	Stemness	0.769	NS	0.738	NS	0.443	NS	0.956	NS
PSAT1	LUAD	0.211417752870648	4.90321903829369e-05	4.30951870536743	Overexpression	****	1.8e-56	55.7447274948967	Mutation	Microsatellite instability	0.0191	Risky	0.00295	Risky	0.00372	Risky	0.0656	NS
PSTK	COAD	0.221483973398859	0.0189080462564326	1.72335334391467	Overexpression	****	5.8e-33	32.2365720064371	Mutation	Microsatellite instability	0.945	NS	0.602	NS	0.0112	Risky	0.578	NS
PSTK	COAD	0.389441312200266	1.63960777883288e-09	8.78526002991629	Overexpression	****	5.8e-33	32.2365720064371	Mutation	Tumor mutational burden	0.945	NS	0.602	NS	0.0112	Risky	0.578	NS
PTDSS2	COAD	0.310969699560757	6.58128208174013e-05	4.18168949441232	Underexpression	****	2.9e-16	15.537602002101	Mutation	Microsatellite instability	0.996	NS	0.997	NS			0.648	NS
PTEN	BRCA	0.214716952055829	3.5593560986178e-08	7.44862856048496	Underexpression	****	7.6e-29	28.1191864077192	Mutation	Tumor mutational burden	0.504	NS	0.061	NS	0.759	NS	0.62	NS
PTEN	CESC	0.327099736119238	2.80809201262449e-07	6.55158866580136	Underexpression	****	1.8e-05	4.74472749489669	Mutation	Microsatellite instability	0.482	NS	0.557	NS	0.57	NS	0.743	NS
PTEN	CHOL	0.995127489873413	0.000676225198379275	3.16990865002518	Overexpression	**	0.0029	2.53760200210104	Mutation	Tumor mutational burden	0.0658	NS	0.0472	Risky			0.142	NS
PTEN	COAD	0.238026847711733	2.10983506670961e-34	33.6757514937154	Unchanged	ns	0.74	0.130768280269024	Mutation	Tumor mutational burden	0.834	NS	0.487	NS	0.748	NS	0.499	NS
PTEN	LGG	-0.184712650954017	0.000781387522231728	3.10713352818824	Overexpression	****	3.3e-40	39.4814860601221	Mutation	Stemness	0.000302	Risky	0.000129	Risky	0.00369	Risky	7.96e-05	Risky
PTEN	LGG	0.207856152227822	0.00243467986920495	2.61355813513839	Overexpression	****	3.3e-40	39.4814860601221	Mutation	Tumor mutational burden	0.000302	Risky	0.000129	Risky	0.00369	Risky	7.96e-05	Risky
PTEN	LUAD	0.134283724235018	5.81176231802368e-05	4.23569215522768	Underexpression	****	1.7e-53	52.7695510786217	Mutation	Tumor mutational burden	0.296	NS	0.528	NS	0.495	NS	0.63	NS
PTEN	READ	0.58389966734176	0.0462806978887358	1.33460010073711	Unchanged	ns	0.55	0.259637310505756	Mutation	Tumor mutational burden	0.091	NS	0.31	NS	0.999	NS	0.643	NS
PTEN	STAD	0.259421102229998	0.000264533417805109	3.57751945689302	Overexpression	****	3.3e-40	39.4814860601221	Mutation	Microsatellite instability	0.81	NS	0.227	NS	0.256	NS	0.14	NS
PTEN	STAD	0.225746681631477	1.95771119817791e-07	6.70825137498876	Overexpression	****	3.3e-40	39.4814860601221	Mutation	Tumor mutational burden	0.81	NS	0.227	NS	0.256	NS	0.14	NS
PTEN	UCEC	0.313197439847262	8.88204161439265e-05	4.05148719638878	Underexpression	****	3.1e-19	18.5086383061657	Mutation	Tumor mutational burden	0.052	NS	0.0308	Protective	0.337	NS	0.0165	Protective
PTGDS	BRCA	0.433631522132803	1.76863070001288e-31	30.7523628407421	Underexpression	****	4.6e-70	69.3372421683184	Mutation	Microsatellite instability	0.995	NS	0.996	NS	0.996	NS	0.995	NS
PTGDS	LUAD	0.382954429631605	5.38704154984975e-17	16.2686496747602	Underexpression	****	4.6e-100	99.3372421683184	Mutation	Microsatellite instability	0.778	NS	0.895	NS	0.0175	Risky	0.614	NS
PTGES	PAAD	0.63400274084646	0.0005051126362785	3.29661176671359	Overexpression	****	1.7e-52	51.7695510786217	Mutation	Microsatellite instability	0.995	NS	0.996	NS			0.995	NS
PTGES2	STAD	0.195986983344431	0.010423765859192	1.98197535239936	Overexpression	****	1.5e-27	26.8239087409443	Mutation	Microsatellite instability	0.33	NS	0.0943	NS			0.928	NS
PTGES3	SKCM	0.238879649859369	1.22156015123402e-06	5.91308514293055	Overexpression	****	1.4e-39	38.8538719643218	Mutation	Tumor mutational burden	0.00125	Risky	0.000665	Risky			0.129	NS
PTGIS	BLCA	0.456743495570585	4.02364205276565e-21	20.3953806615066	Underexpression	****	2e-12	11.698970004336	Mutation	Tumor mutational burden	0.759	NS	0.978	NS	0.345	NS	0.832	NS
PTGIS	BRCA	0.413855976910442	2.16404270586668e-32	31.6647341729836	Underexpression	****	1.5e-86	85.8239087409443	Mutation	Tumor mutational burden	0.00232	Risky	0.000941	Risky	0.997	NS	0.0104	Risky
PTGIS	CESC	0.425568178617281	7.30470087289549e-13	12.136397563701	Underexpression	****	1.9e-09	8.72124639904717	Mutation	Microsatellite instability	0.996	NS	0.997	NS	0.998	NS	0.995	NS
PTGIS	GBM	0.995984191856924	9.16739019778803e-155	154.037754283089	Overexpression	****	2.1e-35	34.6777807052661	Mutation	Tumor mutational burden	0.994	NS	0.995	NS			0.994	NS
PTGIS	LIHC	0.672251472365117	6.30658510729441e-11	10.2002057390938	Underexpression	****	1.1e-29	28.9586073148418	Mutation	Microsatellite instability	0.192	NS	0.0178	Risky	0.493	NS	0.597	NS
PTGIS	LIHC	0.450015803653113	4.28356324597136e-09	8.36819481644293	Underexpression	****	1.1e-29	28.9586073148418	Mutation	Tumor mutational burden	0.192	NS	0.0178	Risky	0.493	NS	0.597	NS
PTGIS	LUAD	0.196796785704636	4.66488107609591e-16	15.3311594234402	Underexpression	****	6.3e-86	85.2006594505464	Mutation	Tumor mutational burden	0.421	NS	0.602	NS	0.697	NS	0.422	NS
PTGIS	PAAD	0.705073158340465	5.3520605062445e-05	4.27147898541595	Overexpression	****	3.7e-44	43.431798275933	Mutation	Tumor mutational burden	0.659	NS	0.783	NS	0.784	NS	0.557	NS
PTGIS	PRAD	0.305147430206257	5.61458393483224e-47	46.2506824213262	Underexpression	****	8.5e-30	29.0705810742857	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.998	NS	4.8e-05	Risky
PTGIS	PRAD	0.700852574923411	1.23027611840009e-25	24.9099974062519	Underexpression	****	8.5e-30	29.0705810742857	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.998	NS	4.8e-05	Risky
PTGIS	READ	0.445880565082477	2.70956541226685e-72	71.567100360118	Underexpression	****	4.3e-26	25.3665315444204	Mutation	Tumor mutational burden	0.998	NS	0.999	NS			0.998	NS
